At_chr	At_start	At_end	Dt_chr	Dt_start	Dt_end	At_seqLen	Dt_seqLen
HC04_A11	73000000	74000000	HC04_D06	30000000	31000000	10141	11515
HC04_A11	73000000	74000000	HC04_D07	17000000	18000000	40183	46615
HC04_A11	73000000	74000000	HC04_D09	23000000	24000000	34488	38186
HC04_A11	73000000	74000000	HC04_D10	39000000	40000000	13442	10002
HC04_A11	73000000	74000000	HC04_D12	18000000	19000000	6892	13147
HC04_A11	73000000	74000000	HC04_D13	30000000	31000000	28511	32874
HC04_A11	75000000	76000000	HC04_D08	48000000	49000000	13633	11714
HC04_A11	81000000	82000000	HC04_D08	39000000	40000000	10218	17070
HC04_A11	83000000	84000000	HC04_D02	64000000	65000000	9354	13205
HC04_A11	86000000	87000000	HC04_D01	23000000	24000000	11656	8837
HC04_A11	9000000	10000000	HC04_D06	10000000	11000000	5001	6247
HC04_A11	9000000	10000000	HC04_D10	59000000	60000000	5004	6882
HC04_A11	9000000	10000000	HC04_D11	64000000	65000000	635303	647039
HC04_A11	9000000	10000000	HC04_D11	65000000	66000000	56741	41176
HC04_A11	93000000	94000000	HC04_D01	58000000	59000000	20345	11476
HC04_A11	93000000	94000000	HC04_D02	67000000	68000000	6692	6859
HC04_A11	93000000	94000000	HC04_D03	22000000	23000000	20326	21578
HC04_A11	93000000	94000000	HC04_D07	30000000	31000000	13589	13487
HC04_A11	94000000	95000000	HC04_D12	32000000	33000000	8028	10692
HC04_A11	95000000	96000000	HC04_D09	28000000	29000000	5622	12845
HC04_A11	97000000	98000000	HC04_D03	53000000	54000000	25855	15146
HC04_A11	97000000	98000000	HC04_D07	56000000	57000000	5086	10486
HC04_A11	99000000	100000000	HC04_D08	55000000	56000000	17711	28687
HC04_A11	99000000	100000000	HC04_D11	64000000	65000000	5712	5686
HC04_A12	0	1000000	HC04_D12	0	1000000	753999	793248
HC04_A12	0	1000000	HC04_D12	1000000	2000000	27647	24370
HC04_A12	1000000	2000000	HC04_D08	46000000	47000000	8689	6930
HC04_A12	1000000	2000000	HC04_D12	1000000	2000000	697321	679045
HC04_A12	100000000	101000000	HC04_D04	3000000	4000000	5631	6556
HC04_A12	100000000	101000000	HC04_D09	24000000	25000000	9977	9799
HC04_A12	100000000	101000000	HC04_D12	54000000	55000000	66732	43069
HC04_A12	100000000	101000000	HC04_D12	55000000	56000000	421239	410331
HC04_A12	102000000	103000000	HC04_D05	55000000	56000000	5528	8127
HC04_A12	102000000	103000000	HC04_D07	4000000	5000000	6167	6134
HC04_A12	102000000	103000000	HC04_D11	66000000	67000000	5325	5339
HC04_A12	102000000	103000000	HC04_D12	44000000	45000000	6226	7026
HC04_A12	102000000	103000000	HC04_D12	56000000	57000000	130208	132036
HC04_A12	102000000	103000000	HC04_D12	57000000	58000000	516026	539460
HC04_A12	103000000	104000000	HC04_D12	57000000	58000000	309435	310044
HC04_A12	103000000	104000000	HC04_D12	58000000	59000000	432902	429798
HC04_A12	104000000	105000000	HC04_D02	10000000	11000000	9432	9332
HC04_A12	104000000	105000000	HC04_D02	5000000	6000000	7985	5594
HC04_A12	104000000	105000000	HC04_D03	10000000	11000000	8014	8014
HC04_A12	104000000	105000000	HC04_D03	11000000	12000000	6554	7290
HC04_A12	104000000	105000000	HC04_D03	13000000	14000000	8872	9037
HC04_A12	104000000	105000000	HC04_D05	2000000	3000000	9432	9338
HC04_A12	104000000	105000000	HC04_D05	21000000	22000000	5948	6679
HC04_A12	104000000	105000000	HC04_D05	7000000	8000000	8872	9052
HC04_A12	104000000	105000000	HC04_D06	59000000	60000000	8909	14371
HC04_A12	104000000	105000000	HC04_D08	15000000	16000000	8022	8773
HC04_A12	104000000	105000000	HC04_D08	16000000	17000000	5948	6691
HC04_A12	104000000	105000000	HC04_D09	38000000	39000000	8008	8013
HC04_A12	104000000	105000000	HC04_D09	7000000	8000000	9271	9417
HC04_A12	104000000	105000000	HC04_D12	41000000	42000000	7985	7588
HC04_A12	104000000	105000000	HC04_D12	58000000	59000000	361426	338751
HC04_A12	104000000	105000000	HC04_D12	59000000	60000000	397530	404940
HC04_A12	105000000	106000000	HC04_D12	59000000	60000000	429411	445220
HC04_A12	105000000	106000000	HC04_D12	60000000	61000000	518592	523210
HC04_A12	106000000	107000000	HC04_D12	60000000	61000000	477481	470949
HC04_A12	106000000	107000000	HC04_D12	61000000	62000000	470693	470518
HC04_A12	107000000	108000000	HC04_D12	61000000	62000000	468076	453509
HC04_A12	107000000	108000000	HC04_D12	62000000	63000000	456256	428513
HC04_A12	108000000	109000000	HC04_D11	64000000	65000000	7326	7881
HC04_A12	108000000	109000000	HC04_D12	62000000	63000000	508489	490836
HC04_A12	108000000	109000000	HC04_D12	63000000	64000000	360066	361901
HC04_A12	11000000	12000000	HC04_D06	61000000	62000000	35559	25570
HC04_A12	12000000	13000000	HC04_D06	61000000	62000000	18237	14702
HC04_A12	12000000	13000000	HC04_D08	64000000	65000000	15846	16330
HC04_A12	12000000	13000000	HC04_D12	6000000	7000000	28882	18438
HC04_A12	13000000	14000000	HC04_D05	15000000	16000000	5539	5543
HC04_A12	13000000	14000000	HC04_D09	32000000	33000000	5539	5544
HC04_A12	13000000	14000000	HC04_D12	10000000	11000000	484124	477059
HC04_A12	13000000	14000000	HC04_D12	52000000	53000000	11116	7463
HC04_A12	14000000	15000000	HC04_D07	23000000	24000000	5925	9040
HC04_A12	14000000	15000000	HC04_D09	38000000	39000000	5875	12164
HC04_A12	14000000	15000000	HC04_D12	10000000	11000000	226768	220081
HC04_A12	14000000	15000000	HC04_D12	11000000	12000000	156063	165670
HC04_A12	15000000	16000000	HC04_D12	11000000	12000000	490440	461950
HC04_A12	2000000	3000000	HC04_D12	1000000	2000000	105089	106541
HC04_A12	2000000	3000000	HC04_D12	2000000	3000000	734936	677984
HC04_A12	3000000	4000000	HC04_D02	10000000	11000000	9702	9596
HC04_A12	3000000	4000000	HC04_D05	2000000	3000000	9697	9597
HC04_A12	3000000	4000000	HC04_D09	7000000	8000000	9371	9513
HC04_A12	3000000	4000000	HC04_D12	2000000	3000000	157251	162606
HC04_A12	3000000	4000000	HC04_D12	3000000	4000000	468612	473297
HC04_A12	35000000	36000000	HC04_D01	30000000	31000000	25227	35815
HC04_A12	36000000	37000000	HC04_D11	57000000	58000000	12145	12278
HC04_A12	4000000	5000000	HC04_D12	3000000	4000000	141628	155607
HC04_A12	4000000	5000000	HC04_D12	5000000	6000000	203031	187610
HC04_A12	4000000	5000000	HC04_D12	6000000	7000000	100805	87208
HC04_A12	5000000	6000000	HC04_D06	7000000	8000000	12877	12847
HC04_A12	5000000	6000000	HC04_D09	37000000	38000000	7970	8516
HC04_A12	5000000	6000000	HC04_D12	5000000	6000000	355855	353630
HC04_A12	6000000	7000000	HC04_D12	4000000	5000000	595336	522668
HC04_A12	6000000	7000000	HC04_D12	5000000	6000000	10964	20616
HC04_A12	62000000	63000000	HC04_D08	39000000	40000000	13637	10504
HC04_A12	7000000	8000000	HC04_D02	17000000	18000000	19881	19852
HC04_A12	7000000	8000000	HC04_D05	13000000	14000000	24867	13777
HC04_A12	7000000	8000000	HC04_D12	3000000	4000000	203303	164206
HC04_A12	7000000	8000000	HC04_D12	4000000	5000000	254016	252444
HC04_A12	7000000	8000000	HC04_D12	6000000	7000000	54841	59238
HC04_A12	72000000	73000000	HC04_D02	55000000	56000000	22320	11160
HC04_A12	72000000	73000000	HC04_D06	32000000	33000000	24290	11624
HC04_A12	72000000	73000000	HC04_D12	36000000	37000000	159811	149021
HC04_A12	78000000	79000000	HC04_D04	51000000	52000000	8891	8646
HC04_A12	78000000	79000000	HC04_D05	62000000	63000000	8891	8643
HC04_A12	78000000	79000000	HC04_D07	12000000	13000000	9937	11458
HC04_A12	78000000	79000000	HC04_D08	69000000	70000000	8891	8561
HC04_A12	78000000	79000000	HC04_D09	26000000	27000000	8891	11784
HC04_A12	78000000	79000000	HC04_D11	56000000	57000000	9248	9873
HC04_A12	78000000	79000000	HC04_D12	38000000	39000000	249239	229795
HC04_A12	78000000	79000000	HC04_D12	39000000	40000000	70805	58092
HC04_A12	78000000	79000000	HC04_D12	50000000	51000000	9936	14536
HC04_A12	78000000	79000000	HC04_D12	51000000	52000000	9936	14536
HC04_A12	78000000	79000000	HC04_D13	59000000	60000000	8892	8819
HC04_A12	78000000	79000000	HC04_D13	61000000	62000000	8892	8828
HC04_A12	79000000	80000000	HC04_D04	51000000	52000000	8891	8646
HC04_A12	79000000	80000000	HC04_D05	62000000	63000000	8891	8643
HC04_A12	79000000	80000000	HC04_D07	12000000	13000000	9937	11458
HC04_A12	79000000	80000000	HC04_D08	69000000	70000000	8891	8561
HC04_A12	79000000	80000000	HC04_D09	26000000	27000000	8891	11784
HC04_A12	79000000	80000000	HC04_D11	56000000	57000000	9248	9873
HC04_A12	79000000	80000000	HC04_D12	39000000	40000000	579364	553673
HC04_A12	79000000	80000000	HC04_D12	50000000	51000000	9936	14536
HC04_A12	79000000	80000000	HC04_D12	51000000	52000000	9936	14536
HC04_A12	79000000	80000000	HC04_D13	59000000	60000000	8892	8819
HC04_A12	79000000	80000000	HC04_D13	61000000	62000000	8892	8828
HC04_A12	8000000	9000000	HC04_D09	24000000	25000000	9864	10677
HC04_A12	8000000	9000000	HC04_D12	6000000	7000000	491523	458595
HC04_A12	8000000	9000000	HC04_D12	7000000	8000000	71650	51705
HC04_A12	81000000	82000000	HC04_D05	12000000	13000000	7265	7144
HC04_A12	81000000	82000000	HC04_D06	56000000	57000000	5848	5842
HC04_A12	81000000	82000000	HC04_D12	40000000	41000000	139149	155910
HC04_A12	81000000	82000000	HC04_D12	41000000	42000000	351238	356648
HC04_A12	81000000	82000000	HC04_D13	45000000	46000000	7015	7277
HC04_A12	82000000	83000000	HC04_D12	41000000	42000000	144588	148213
HC04_A12	82000000	83000000	HC04_D12	42000000	43000000	257623	265835
HC04_A12	84000000	85000000	HC04_D02	67000000	68000000	11823	12701
HC04_A12	84000000	85000000	HC04_D05	24000000	25000000	11823	11296
HC04_A12	84000000	85000000	HC04_D06	5000000	6000000	9554	10119
HC04_A12	84000000	85000000	HC04_D10	25000000	26000000	11801	11832
HC04_A12	84000000	85000000	HC04_D12	43000000	44000000	473054	466898
HC04_A12	84000000	85000000	HC04_D12	44000000	45000000	140466	128638
HC04_A12	86000000	87000000	HC04_D03	10000000	11000000	8053	9685
HC04_A12	86000000	87000000	HC04_D12	44000000	45000000	42611	52859
HC04_A12	86000000	87000000	HC04_D12	45000000	46000000	536639	542821
HC04_A12	87000000	88000000	HC04_D02	58000000	59000000	25972	18414
HC04_A12	87000000	88000000	HC04_D09	19000000	20000000	53058	54100
HC04_A12	87000000	88000000	HC04_D12	42000000	43000000	9193	8423
HC04_A12	87000000	88000000	HC04_D12	45000000	46000000	114120	108625
HC04_A12	87000000	88000000	HC04_D12	46000000	47000000	362495	331086
HC04_A12	88000000	89000000	HC04_D02	6000000	7000000	10044	11434
HC04_A12	88000000	89000000	HC04_D05	58000000	59000000	9199	10616
HC04_A12	88000000	89000000	HC04_D07	3000000	4000000	27928	30709
HC04_A12	88000000	89000000	HC04_D07	58000000	59000000	10608	11553
HC04_A12	88000000	89000000	HC04_D12	46000000	47000000	335314	287507
HC04_A12	88000000	89000000	HC04_D12	47000000	48000000	137433	138575
HC04_A12	88000000	89000000	HC04_D13	58000000	59000000	10603	14563
HC04_A12	89000000	90000000	HC04_D05	66000000	67000000	10564	10075
HC04_A12	89000000	90000000	HC04_D08	18000000	19000000	12063	15003
HC04_A12	89000000	90000000	HC04_D12	47000000	48000000	450496	416955
HC04_A12	91000000	92000000	HC04_D02	68000000	69000000	7152	7167
HC04_A12	91000000	92000000	HC04_D03	10000000	11000000	15495	11857
HC04_A12	91000000	92000000	HC04_D06	3000000	4000000	20886	12417
HC04_A12	91000000	92000000	HC04_D11	51000000	52000000	15355	5391
HC04_A12	91000000	92000000	HC04_D12	48000000	49000000	357973	342697
HC04_A12	92000000	93000000	HC04_D01	8000000	9000000	9808	10826
HC04_A12	92000000	93000000	HC04_D02	10000000	11000000	9600	9596
HC04_A12	92000000	93000000	HC04_D05	2000000	3000000	9595	9597
HC04_A12	92000000	93000000	HC04_D09	7000000	8000000	9271	9513
HC04_A12	92000000	93000000	HC04_D12	48000000	49000000	25235	34038
HC04_A12	93000000	94000000	HC04_D12	50000000	51000000	268617	242635
HC04_A12	94000000	95000000	HC04_D12	50000000	51000000	448055	448990
HC04_A12	94000000	95000000	HC04_D12	51000000	52000000	103266	82962
HC04_A12	96000000	97000000	HC04_D04	0	1000000	17267	17266
HC04_A12	96000000	97000000	HC04_D07	0	1000000	16835	24580
HC04_A12	96000000	97000000	HC04_D09	32000000	33000000	10433	17541
HC04_A12	96000000	97000000	HC04_D12	51000000	52000000	109778	92388
HC04_A12	96000000	97000000	HC04_D12	52000000	53000000	464440	503674
HC04_A12	97000000	98000000	HC04_D12	52000000	53000000	226413	194887
HC04_A12	97000000	98000000	HC04_D12	53000000	54000000	269415	246083
HC04_A12	97000000	98000000	HC04_D12	55000000	56000000	5007	5100
HC04_A12	98000000	99000000	HC04_D12	53000000	54000000	611989	564139
HC04_A12	98000000	99000000	HC04_D12	54000000	55000000	18864	19640
HC04_A12	99000000	100000000	HC04_D12	42000000	43000000	13065	13558
HC04_A12	99000000	100000000	HC04_D12	54000000	55000000	489027	464944
HC04_A13	0	1000000	HC04_D13	0	1000000	559096	564964
HC04_A13	1000000	2000000	HC04_D13	0	1000000	206533	192002
HC04_A13	1000000	2000000	HC04_D13	1000000	2000000	533601	502546
HC04_A13	100000000	101000000	HC04_D10	25000000	26000000	8243	6492
HC04_A13	100000000	101000000	HC04_D11	46000000	47000000	7833	10508
HC04_A13	100000000	101000000	HC04_D12	6000000	7000000	6721	6711
HC04_A13	100000000	101000000	HC04_D13	53000000	54000000	156710	165628
HC04_A13	100000000	101000000	HC04_D13	54000000	55000000	273365	264311
HC04_A13	101000000	102000000	HC04_D08	64000000	65000000	16037	16340
HC04_A13	101000000	102000000	HC04_D13	3000000	4000000	12756	12546
HC04_A13	101000000	102000000	HC04_D13	54000000	55000000	295833	314789
HC04_A13	102000000	103000000	HC04_D01	55000000	56000000	13319	22259
HC04_A13	102000000	103000000	HC04_D10	66000000	67000000	11075	10491
HC04_A13	102000000	103000000	HC04_D13	56000000	57000000	122067	128445
HC04_A13	103000000	104000000	HC04_D11	11000000	12000000	6390	6120
HC04_A13	103000000	104000000	HC04_D13	56000000	57000000	406514	351828
HC04_A13	103000000	104000000	HC04_D13	60000000	61000000	12691	6668
HC04_A13	104000000	105000000	HC04_D13	56000000	57000000	39887	40528
HC04_A13	104000000	105000000	HC04_D13	57000000	58000000	452899	420346
HC04_A13	105000000	106000000	HC04_D13	57000000	58000000	355511	307240
HC04_A13	105000000	106000000	HC04_D13	58000000	59000000	290328	258628
HC04_A13	106000000	107000000	HC04_D13	58000000	59000000	490475	463835
HC04_A13	106000000	107000000	HC04_D13	59000000	60000000	313403	315618
HC04_A13	107000000	108000000	HC04_D06	12000000	13000000	8768	8649
HC04_A13	107000000	108000000	HC04_D10	23000000	24000000	8107	5214
HC04_A13	107000000	108000000	HC04_D13	59000000	60000000	453331	463954
HC04_A13	107000000	108000000	HC04_D13	60000000	61000000	491029	440911
HC04_A13	107000000	108000000	HC04_D13	64000000	65000000	16327	10964
HC04_A13	108000000	109000000	HC04_D01	60000000	61000000	16858	17519
HC04_A13	108000000	109000000	HC04_D06	25000000	26000000	6001	8095
HC04_A13	108000000	109000000	HC04_D09	5000000	6000000	5054	9595
HC04_A13	108000000	109000000	HC04_D13	60000000	61000000	365982	370372
HC04_A13	108000000	109000000	HC04_D13	61000000	62000000	411138	470348
HC04_A13	109000000	110000000	HC04_D01	0	1000000	5404	7917
HC04_A13	109000000	110000000	HC04_D02	5000000	6000000	5503	5566
HC04_A13	109000000	110000000	HC04_D03	10000000	11000000	7788	7790
HC04_A13	109000000	110000000	HC04_D03	11000000	12000000	6326	6328
HC04_A13	109000000	110000000	HC04_D03	13000000	14000000	7758	7842
HC04_A13	109000000	110000000	HC04_D05	21000000	22000000	5720	5721
HC04_A13	109000000	110000000	HC04_D05	7000000	8000000	7758	7849
HC04_A13	109000000	110000000	HC04_D06	59000000	60000000	7788	11037
HC04_A13	109000000	110000000	HC04_D08	15000000	16000000	7788	7796
HC04_A13	109000000	110000000	HC04_D08	16000000	17000000	5720	5729
HC04_A13	109000000	110000000	HC04_D09	38000000	39000000	7788	7795
HC04_A13	109000000	110000000	HC04_D09	5000000	6000000	5054	9595
HC04_A13	109000000	110000000	HC04_D12	41000000	42000000	7758	7192
HC04_A13	109000000	110000000	HC04_D13	61000000	62000000	229913	216598
HC04_A13	109000000	110000000	HC04_D13	62000000	63000000	205547	230140
HC04_A13	110000000	111000000	HC04_D13	62000000	63000000	735000	725403
HC04_A13	110000000	111000000	HC04_D13	63000000	64000000	218394	209205
HC04_A13	111000000	112000000	HC04_D01	22000000	23000000	15525	15045
HC04_A13	111000000	112000000	HC04_D02	5000000	6000000	15525	15570
HC04_A13	111000000	112000000	HC04_D02	7000000	8000000	15523	18340
HC04_A13	111000000	112000000	HC04_D07	46000000	47000000	14284	20986
HC04_A13	111000000	112000000	HC04_D07	48000000	49000000	14913	14901
HC04_A13	111000000	112000000	HC04_D08	63000000	64000000	15206	16854
HC04_A13	111000000	112000000	HC04_D09	36000000	37000000	15216	17330
HC04_A13	111000000	112000000	HC04_D10	1000000	2000000	15525	15594
HC04_A13	111000000	112000000	HC04_D11	2000000	3000000	14284	25257
HC04_A13	111000000	112000000	HC04_D11	48000000	49000000	15206	17959
HC04_A13	111000000	112000000	HC04_D11	56000000	57000000	15221	18164
HC04_A13	111000000	112000000	HC04_D13	63000000	64000000	496678	485343
HC04_A13	111000000	112000000	HC04_D13	64000000	65000000	526155	548805
HC04_A13	12000000	13000000	HC04_D13	8000000	9000000	25846	22189
HC04_A13	13000000	14000000	HC04_D13	8000000	9000000	501591	476191
HC04_A13	14000000	15000000	HC04_D09	33000000	34000000	6046	7451
HC04_A13	14000000	15000000	HC04_D13	7000000	8000000	286131	286281
HC04_A13	14000000	15000000	HC04_D13	8000000	9000000	258919	260582
HC04_A13	15000000	16000000	HC04_D11	10000000	11000000	13260	7433
HC04_A13	15000000	16000000	HC04_D13	7000000	8000000	393904	387229
HC04_A13	2000000	3000000	HC04_D08	48000000	49000000	12337	8550
HC04_A13	2000000	3000000	HC04_D11	7000000	8000000	5273	9928
HC04_A13	2000000	3000000	HC04_D13	1000000	2000000	438616	420282
HC04_A13	2000000	3000000	HC04_D13	2000000	3000000	228138	232142
HC04_A13	3000000	4000000	HC04_D02	67000000	68000000	11569	12715
HC04_A13	3000000	4000000	HC04_D05	24000000	25000000	11569	11308
HC04_A13	3000000	4000000	HC04_D06	5000000	6000000	9442	11091
HC04_A13	3000000	4000000	HC04_D08	7000000	8000000	12523	8690
HC04_A13	3000000	4000000	HC04_D09	47000000	48000000	13599	12848
HC04_A13	3000000	4000000	HC04_D10	25000000	26000000	11538	11829
HC04_A13	3000000	4000000	HC04_D13	2000000	3000000	669007	635939
HC04_A13	3000000	4000000	HC04_D13	3000000	4000000	131421	127292
HC04_A13	35000000	36000000	HC04_D09	23000000	24000000	46003	58916
HC04_A13	35000000	36000000	HC04_D10	39000000	40000000	39703	40808
HC04_A13	35000000	36000000	HC04_D13	30000000	31000000	42325	36292
HC04_A13	4000000	5000000	HC04_D02	5000000	6000000	8585	8049
HC04_A13	4000000	5000000	HC04_D03	10000000	11000000	7683	7684
HC04_A13	4000000	5000000	HC04_D03	11000000	12000000	6553	7290
HC04_A13	4000000	5000000	HC04_D03	13000000	14000000	8577	8744
HC04_A13	4000000	5000000	HC04_D05	21000000	22000000	5947	6679
HC04_A13	4000000	5000000	HC04_D05	7000000	8000000	8577	8759
HC04_A13	4000000	5000000	HC04_D06	59000000	60000000	8585	8764
HC04_A13	4000000	5000000	HC04_D08	15000000	16000000	7690	8442
HC04_A13	4000000	5000000	HC04_D08	16000000	17000000	5947	6691
HC04_A13	4000000	5000000	HC04_D09	38000000	39000000	7683	7689
HC04_A13	4000000	5000000	HC04_D12	41000000	42000000	7690	7294
HC04_A13	4000000	5000000	HC04_D13	3000000	4000000	562916	564295
HC04_A13	4000000	5000000	HC04_D13	4000000	5000000	74741	71217
HC04_A13	5000000	6000000	HC04_D01	58000000	59000000	16671	30122
HC04_A13	5000000	6000000	HC04_D10	17000000	18000000	5513	5784
HC04_A13	5000000	6000000	HC04_D13	4000000	5000000	605788	614773
HC04_A13	5000000	6000000	HC04_D13	5000000	6000000	76495	76692
HC04_A13	57000000	58000000	HC04_D10	23000000	24000000	93656	120981
HC04_A13	58000000	59000000	HC04_D07	23000000	24000000	11580	9814
HC04_A13	59000000	60000000	HC04_D09	24000000	25000000	20540	20800
HC04_A13	6000000	7000000	HC04_D07	35000000	36000000	11159	7485
HC04_A13	6000000	7000000	HC04_D08	40000000	41000000	10928	16134
HC04_A13	6000000	7000000	HC04_D13	5000000	6000000	515412	506055
HC04_A13	61000000	62000000	HC04_D13	29000000	30000000	17435	21807
HC04_A13	64000000	65000000	HC04_D12	32000000	33000000	8469	5500
HC04_A13	65000000	66000000	HC04_D13	33000000	34000000	120835	120974
HC04_A13	66000000	67000000	HC04_D13	33000000	34000000	97456	87155
HC04_A13	67000000	68000000	HC04_D13	33000000	34000000	209332	170952
HC04_A13	67000000	68000000	HC04_D13	37000000	38000000	5737	5535
HC04_A13	68000000	69000000	HC04_D03	26000000	27000000	22880	24112
HC04_A13	68000000	69000000	HC04_D11	43000000	44000000	40183	49020
HC04_A13	69000000	70000000	HC04_D01	18000000	19000000	9430	8947
HC04_A13	71000000	72000000	HC04_D01	32000000	33000000	13021	8921
HC04_A13	72000000	73000000	HC04_D11	14000000	15000000	10135	10746
HC04_A13	73000000	74000000	HC04_D13	37000000	38000000	7707	11649
HC04_A13	74000000	75000000	HC04_D13	37000000	38000000	239422	206126
HC04_A13	75000000	76000000	HC04_D13	37000000	38000000	161937	157406
HC04_A13	76000000	77000000	HC04_D01	54000000	55000000	8995	8504
HC04_A13	76000000	77000000	HC04_D03	26000000	27000000	6254	10338
HC04_A13	76000000	77000000	HC04_D06	36000000	37000000	7156	6483
HC04_A13	76000000	77000000	HC04_D11	43000000	44000000	5088	13958
HC04_A13	76000000	77000000	HC04_D13	37000000	38000000	260988	266734
HC04_A13	80000000	81000000	HC04_D06	39000000	40000000	19717	19855
HC04_A13	80000000	81000000	HC04_D11	46000000	47000000	7809	8987
HC04_A13	80000000	81000000	HC04_D12	6000000	7000000	7863	6711
HC04_A13	83000000	84000000	HC04_D04	46000000	47000000	16964	14377
HC04_A13	83000000	84000000	HC04_D06	38000000	39000000	8454	5921
HC04_A13	83000000	84000000	HC04_D13	41000000	42000000	354335	326016
HC04_A13	84000000	85000000	HC04_D04	46000000	47000000	15021	12711
HC04_A13	84000000	85000000	HC04_D13	41000000	42000000	33500	36840
HC04_A13	85000000	86000000	HC04_D01	23000000	24000000	10034	8873
HC04_A13	85000000	86000000	HC04_D13	41000000	42000000	73746	54459
HC04_A13	85000000	86000000	HC04_D13	42000000	43000000	187789	148955
HC04_A13	86000000	87000000	HC04_D13	42000000	43000000	372922	347012
HC04_A13	86000000	87000000	HC04_D13	43000000	44000000	30294	36241
HC04_A13	90000000	91000000	HC04_D01	52000000	53000000	5683	5689
HC04_A13	90000000	91000000	HC04_D02	2000000	3000000	5683	5629
HC04_A13	90000000	91000000	HC04_D02	56000000	57000000	5683	5683
HC04_A13	90000000	91000000	HC04_D05	66000000	67000000	7708	6554
HC04_A13	90000000	91000000	HC04_D11	63000000	64000000	5683	5683
HC04_A13	90000000	91000000	HC04_D13	45000000	46000000	293408	249995
HC04_A13	90000000	91000000	HC04_D13	46000000	47000000	179905	176084
HC04_A13	91000000	92000000	HC04_D13	46000000	47000000	696903	670468
HC04_A13	91000000	92000000	HC04_D13	47000000	48000000	74613	64713
HC04_A13	92000000	93000000	HC04_D13	47000000	48000000	584621	519995
HC04_A13	93000000	94000000	HC04_D13	47000000	48000000	18611	18634
HC04_A13	93000000	94000000	HC04_D13	49000000	50000000	39187	44530
HC04_A13	94000000	95000000	HC04_D07	7000000	8000000	14035	15527
HC04_A13	94000000	95000000	HC04_D13	49000000	50000000	454139	450377
HC04_A13	94000000	95000000	HC04_D13	50000000	51000000	13866	10709
HC04_A13	96000000	97000000	HC04_D04	13000000	14000000	8363	8788
HC04_A13	96000000	97000000	HC04_D13	50000000	51000000	311159	279888
HC04_A13	97000000	98000000	HC04_D05	25000000	26000000	9608	8611
HC04_A13	97000000	98000000	HC04_D13	52000000	53000000	129282	115598
HC04_A13	98000000	99000000	HC04_D13	52000000	53000000	581872	537082
HC04_A13	99000000	100000000	HC04_D01	52000000	53000000	5698	5689
HC04_A13	99000000	100000000	HC04_D02	2000000	3000000	5698	5629
HC04_A13	99000000	100000000	HC04_D02	56000000	57000000	5698	5683
HC04_A13	99000000	100000000	HC04_D05	63000000	64000000	5034	5089
HC04_A13	99000000	100000000	HC04_D08	63000000	64000000	7608	6045
HC04_A13	99000000	100000000	HC04_D11	63000000	64000000	5698	5683
HC04_A13	99000000	100000000	HC04_D13	52000000	53000000	42706	42104
HC04_A13	99000000	100000000	HC04_D13	53000000	54000000	534819	524113
